id,company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,year_label,fiscal_year,month,is_ttm
1434,TATASTEEL,Mar 2020,1145.0,72431,116328.0,59245.0,249149.0,134551.0,19497,6285,88816,249149.0,Mar 2020,2020.0,Mar,False
1435,TATASTEEL,Mar 2021,1198.0,73041,88501.0,81169.0,243909.0,135775.0,19007,10682,78445,243909.0,Mar 2021,2021.0,Mar,False
1436,TATASTEEL,Mar 2022,1221.0,113222,75561.0,92417.0,282422.0,133288.0,22046,13140,113948,282422.0,Mar 2022,2022.0,Mar,False
1437,TATASTEEL,Mar 2023,1221.0,101861,84893.0,97421.0,285396.0,146621.0,31213,8410,99151,285396.0,Mar 2023,2023.0,Mar,False
1438,TATASTEEL,Mar 2024,1247.0,90788,87082.0,90195.0,269312.0,148814.0,34356,6258,79885,269312.0,Mar 2024,2024.0,Mar,False
1439,TATASTEEL,Sep 2024,1247.0,88900,99392.0,91302.0,280841.0,149550.0,39051,6471,85769,280841.0,Sep 2024,2024.0,Sep,False
1440,TECHM,Mar 2013,128.0,5298,1380.0,2178.0,8984.0,1245.0,34,4099,3607,8984.0,Mar 2013,2013.0,Mar,False
1441,TECHM,Mar 2014,234.0,8948,363.0,6394.0,15940.0,2594.0,266,1472,11607,15940.0,Mar 2014,2014.0,Mar,False
1442,TECHM,Mar 2015,480.0,11768,700.0,6899.0,19848.0,4033.0,568,2103,13145,19848.0,Mar 2015,2015.0,Mar,False
1443,TECHM,Mar 2016,436.0,14155,1091.0,6843.0,22525.0,4309.0,629,1297,16289,22525.0,Mar 2016,2016.0,Mar,False
1444,TECHM,Mar 2017,439.0,15998,1366.0,8254.0,26057.0,6460.0,373,2396,16828,26057.0,Mar 2017,2017.0,Mar,False
1445,TECHM,Mar 2018,442.0,18401,2397.0,9192.0,30431.0,7622.0,240,4841,17728,30431.0,Mar 2018,2018.0,Mar,False
1446,TECHM,Mar 2019,444.0,19841,1996.0,11166.0,33446.0,7061.0,276,7342,18766,33446.0,Mar 2019,2019.0,Mar,False
1447,TECHM,Mar 2020,436.0,21377,3670.0,11834.0,37318.0,8872.0,50,5848,22548,37318.0,Mar 2020,2020.0,Mar,False
1448,TECHM,Mar 2021,437.0,24428,2901.0,11836.0,39602.0,9018.0,118,10238,20228,39602.0,Mar 2021,2021.0,Mar,False
1449,TECHM,Mar 2022,439.0,26447,2618.0,14911.0,44416.0,14784.0,165,4884,24583,44416.0,Mar 2022,2022.0,Mar,False
1450,TECHM,Mar 2023,440.0,27484,2740.0,15162.0,45827.0,14932.0,120,3388,27388,45827.0,Mar 2023,2023.0,Mar,False
1451,TECHM,Mar 2024,441.0,26228,2537.0,13943.0,43149.0,13903.0,133,3238,25875,43149.0,Mar 2024,2024.0,Mar,False
1452,TECHM,Sep 2024,442.0,26004,2035.0,14346.0,42827.0,13818.0,11,2312,26686,42827.0,Sep 2024,2024.0,Sep,False
1453,TATAPOWER,Mar 2013,237.0,12098,37882.0,17038.0,67257.0,41353.0,2358,3120,20426,67257.0,Mar 2013,2013.0,Mar,False
1454,TATAPOWER,Mar 2014,237.0,12164,40173.0,18810.0,71383.0,43394.0,3389,3019,21582,71383.0,Mar 2014,2014.0,Mar,False
1455,TATAPOWER,Mar 2015,270.0,14048,40607.0,20260.0,75185.0,44726.0,3323,3445,23692,75185.0,Mar 2015,2015.0,Mar,False
1456,TATAPOWER,Mar 2016,270.0,11363,38849.0,19575.0,70057.0,36414.0,1345,11785,20513,70057.0,Mar 2016,2016.0,Mar,False
1457,TATAPOWER,Mar 2017,270.0,12944,48815.0,20799.0,82829.0,46595.0,2178,11873,22184,82829.0,Mar 2017,2017.0,Mar,False
1458,TATAPOWER,Mar 2018,270.0,16129,48589.0,16903.0,81892.0,44656.0,1653,12429,23154,81892.0,Mar 2018,2018.0,Mar,False
1459,TATAPOWER,Mar 2019,270.0,18035,48506.0,17262.0,84073.0,44305.0,2576,13542,23651,84073.0,Mar 2019,2019.0,Mar,False
1460,TATAPOWER,Mar 2020,270.0,19296,51936.0,18172.0,89674.0,47666.0,1612,14535,25861,89674.0,Mar 2020,2020.0,Mar,False
1461,TATAPOWER,Mar 2021,320.0,22003,46708.0,29625.0,98655.0,52179.0,3270,13149,30056,98655.0,Mar 2021,2021.0,Mar,False
1462,TATAPOWER,Mar 2022,320.0,22122,51195.0,38913.0,112550.0,57389.0,4635,14160,36365,112550.0,Mar 2022,2022.0,Mar,False
1463,TATAPOWER,Mar 2023,320.0,28468,52923.0,46386.0,128096.0,61747.0,5376,16670,44303,128096.0,Mar 2023,2023.0,Mar,False
1464,TATAPOWER,Mar 2024,320.0,32036,53689.0,53010.0,139054.0,67210.0,11561,16316,43968,139054.0,Mar 2024,2024.0,Mar,False
1465,TATAPOWER,Sep 2024,320.0,33360,58314.0,53137.0,145130.0,70167.0,14306,15441,45216,145130.0,Sep 2024,2024.0,Sep,False
1466,TATAMOTORS,Mar 2013,638.0,36999,53716.0,76977.0,168330.0,55512.0,18454,8765,85600,168330.0,Mar 2013,2013.0,Mar,False
1467,TATAMOTORS,Mar 2014,644.0,64960,60642.0,92180.0,218426.0,69092.0,33263,10687,105385,218426.0,Mar 2014,2014.0,Mar,False
1468,TATAMOTORS,Mar 2015,644.0,55618,73610.0,107442.0,237315.0,88479.0,28640,15337,104858,237315.0,Mar 2015,2015.0,Mar,False
1469,TATAMOTORS,Mar 2016,679.0,78273,69360.0,114872.0,263184.0,107232.0,25919,23767,106266,263184.0,Mar 2016,2016.0,Mar,False
1470,TATAMOTORS,Mar 2017,679.0,57383,78604.0,135914.0,272580.0,95944.0,33699,20338,122600,272580.0,Mar 2017,2017.0,Mar,False
1471,TATAMOTORS,Mar 2018,679.0,94749,88950.0,142813.0,327192.0,121414.0,40034,20813,144932,327192.0,Mar 2018,2018.0,Mar,False
1472,TATAMOTORS,Mar 2019,679.0,59500,106175.0,139349.0,305703.0,111234.0,31884,15771,146814,305703.0,Mar 2019,2019.0,Mar,False
1473,TATAMOTORS,Mar 2020,720.0,62359,124788.0,132313.0,320179.0,127107.0,35622,16308,141141,320179.0,Mar 2020,2020.0,Mar,False
1474,TATAMOTORS,Mar 2021,766.0,54481,142131.0,144193.0,341570.0,138708.0,20964,24620,157278,341570.0,Mar 2021,2021.0,Mar,False
1475,TATAMOTORS,Mar 2022,766.0,43795,146449.0,138051.0,329061.0,138855.0,10251,29380,150575,329061.0,Mar 2022,2022.0,Mar,False
1476,TATAMOTORS,Mar 2023,766.0,44556,134113.0,155239.0,334674.0,132080.0,14274,26379,161941,334674.0,Mar 2023,2023.0,Mar,False
1477,TATAMOTORS,Mar 2024,766.0,84152,107262.0,177340.0,369521.0,121285.0,35698,22971,189566,369521.0,Mar 2024,2024.0,Mar,False
1478,TATAMOTORS,Sep 2024,736.0,100326,106549.0,183045.0,390656.0,157718.0,15526,33381,184031,390656.0,Sep 2024,2024.0,Sep,False
